Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
20080828,475.24,459.12,275.3,18177.24,12784.59,10123.32
20080829,484.03,467.76,283.2,18374.94,12980.73,10479.78
20080902,480,462.51,281.62,18058.2,12901.07,10421.4
20080903,478.53,463.66,285.47,17902.78,12829.48,10570.86
20080904,478.64,466.34,289.2,17766.74,12842.15,10654.63
20080905,462.46,453.45,281.06,17302.12,12450.54,10208.06
20080908,461.44,453.34,282.67,17317.05,12499,10460.07
20080909,468.13,462.32,289.75,17515.99,12761.16,10891.57
20080910,451.98,449.52,280.34,17034.99,12207.78,10385.78
20080911,455.79,454.69,281.8,17185.87,12287.33,10354.58
20080912,457.06,456.36,283.48,17420.72,12432.91,10489.35
20080915,457.71,456.57,283.51,17478.15,12480.85,10510.9
20080916,439.47,440.08,271.24,16846.84,11864.41,9642.59
20080917,448.35,451.97,279.07,17029.62,12070.69,10057.7
20080918,430.08,431.81,263.94,16329.92,11523.44,9368.69
20080919,456.74,458.1,286.45,16869.75,11992.93,10374.38
20080922,473.68,477.74,297.83,17355.63,12636.98,11463.34
20080923,456.73,457.95,280.82,16841.09,12097.36,10593.53
20080924,449.34,451.12,277.17,16589.99,11908.71,10433.51
20080925,442.9,442.64,273.06,16598.9,11888.89,10275.1
20080926,446.77,445.94,276.33,16861.05,12122.27,10538.23
20080929,445.19,445.1,275.3,16847.34,12127.75,10743.09
20080930,417.9,419.04,254.94,15576.74,11131.36,9200.79
20081001,429.88,434.68,262.68,16258.91,11658.46,10356.52
20081002,424.04,430.38,264.76,16075.18,11601.21,10658.46
20081003,401.79,411.04,253.16,15388.65,11125.88,10262.82
20081006,388.91,400.1,246.66,15254.21,10991.39,9827.81
20081007,369.78,385.97,237.47,14669.27,10559.26,9405.95
20081008,349.32,364.56,221.19,13970.24,9917.37,8416.18
20081009,342.47,357.5,215.06,13890.41,9776.84,8062.69
20081010,317.89,328.59,194.89,13012.19,8955.05,7316.15
20081013,327.27,339.04,203.14,12782.87,8744.75,7576.35
20081014,359.62,367.8,219.27,14272.06,9816.78,8295.98
20081015,349.47,359.14,217.45,13946,9870.13,8695.34
20081016,315.84,328.76,200.66,12758.15,8947.74,7929.5
20081017,334.48,347.95,212.36,13383.6,9258.87,8115.84
20081020,329.78,342.37,208.98,13355.61,9245.33,7973.51
20081021,342.8,355.08,214.51,13951.66,9751.7,8298.43
20081022,332.9,345.24,208.61,13510.65,9475.93,8096.48
20081023,315.65,327.71,198.84,12757.46,8871.63,7646.56
20081024,306.98,320.12,191.86,12811.64,8983.81,7621.12
20081027,295.61,309.26,185.38,12425.12,8687.11,7299.73
20081028,280.77,296.85,178.5,12050.8,8365.42,7046.62
20081029,298.89,318,189.63,13241.11,9223.38,7827.48
20081030,305.5,321.65,192.47,13187.53,9162.6,7641.79
20081031,320.2,334.93,199.52,13562.16,9436.56,7792.89
20081103,335.7,347.28,210.19,13658.8,9580.11,8284.7
20081104,336.52,349.07,210.24,13622.82,9588.51,8335.02
20081105,341.6,352.71,213.21,14090.22,10006.93,8649.06
20081106,324.25,334.97,200.53,13429.65,9483.16,8034.08
20081107,312.49,323.11,193.21,12823.45,8946.1,7610.36
20081110,318.35,327.55,195.45,13200.78,9164.5,7771.45
20081111,311.82,320.08,188.94,13091.96,9059.32,7488.79
20081112,304.38,313.33,185.05,12788.01,8875.27,7302.11
20081113,286.35,294.92,173.3,12189.51,8389.64,6818.56
20081114,307.17,316.76,186.88,12989.7,9013.84,7237.4
20081117,285.48,297.22,174.65,12443.63,8659.2,6931.16
20081118,282.17,293.93,171.48,12197.37,8396.37,6601.61
20081119,278.4,291.81,170.6,12258.33,8437.75,6552.32
20081120,257.82,271.28,156.4,11603.11,7876.47,5861.03
20081121,242.11,254.4,146.76,10913.73,7321.87,5219.93
20081124,254.13,266.85,151.97,11602.58,7847.15,5386.91
20081125,271.59,284.09,163.62,12192.72,8366.36,6143.69
20081126,274.62,288.65,167.65,12217.78,8523.05,6330.89
20081128,291.62,304.22,177.07,12623.63,8869.2,6619.24
20081201,298.52,307.7,182.61,12705.99,8976.04,6887.48
20081202,267.81,275.21,160.88,11706.09,8152.57,5931.93
20081203,279.58,289.9,171.06,12113.46,8488.79,6319.75
20081204,285.47,297.1,177.39,12397.97,8708.04,6563.62
20081205,277.21,288.13,173.88,12022.36,8431.97,6462.09
20081208,289.37,300.64,182.71,12410.37,8749.61,6879.21
20081209,302.87,311.49,188.93,12818.49,9138.8,7241.74
20081210,295.57,302.64,182.34,12568.62,8929.59,7012.81
20081211,302.07,308.76,185.1,12725.17,9044.18,7009.23
20081212,289.1,294.59,175.16,12431.17,8786.96,6591.35
20081215,297.45,304.3,181.42,12542.5,8805.9,6704.96
20081216,287.72,295.35,175.14,12425.96,8651.06,6467.59
20081217,303.47,312.44,186.62,12988.19,9118.53,7027.54
20081218,307.14,314.78,187.47,12874.98,9068.73,6930.72
20081219,305.26,310.09,185.35,12630.19,8890.76,6792.1
20081222,308.41,311.08,187.18,12679.7,8903.51,6793.32
20081223,301.94,304.32,182.97,12492.94,8697.56,6595.3
20081224,298.18,300.05,180.23,12436.37,8602.46,6464.41
20081226,299.47,301.59,180.71,12483.91,8630.1,6572.63
20081229,303.01,305.55,182.9,12544.78,8694.94,6611.76
20081230,296.39,299.61,179.84,12475.56,8676.8,6558.03
20081231,305.83,309.78,184.93,12738.92,8897.33,6805.65
20090102,314.41,320.48,193.33,12928.18,9073.37,6968.67
20090105,321.01,325.7,197.3,13354.06,9339.67,7172.25
20090106,323.55,324.14,197.01,13330.81,9327.42,7043.9
20090107,330,330.13,202.11,13427.22,9384.16,7163.37
20090108,319.53,319.4,195.64,13083.58,9071.81,6808.91
20090109,322.84,322.76,198.95,13116.65,9134.56,6831.29
20090112,311.99,310.57,190.5,12891.24,8912.34,6604.69
20090113,303.93,304.78,184.06,12672.26,8686.33,6278.41
20090114,305.29,307.76,185.41,12679.75,8723.93,6318.11
20090115,293.81,294.82,176.33,12293.43,8416.42,6026.96
20090116,300.51,299.95,178.6,12397.3,8424,5852.97
20090120,302.67,302.24,180.01,12549.74,8452.93,5789.65
20090121,284.98,282.8,166.38,12038.82,7944.77,5163.71
20090122,298.62,295.6,173.08,12432.26,8314.09,5671.52
20090123,290.65,288.25,166.56,12283.39,8184.02,5471.3
20090126,291.04,289.54,167.17,12301.41,8232.88,5590.98
20090127,294.07,292.86,168.32,12388.1,8255.22,5589.41
20090128,297.31,296.44,168.71,12533.97,8312.28,5716.61
20090129,306.82,306.84,176.4,12833.41,8654.29,6113.34
20090130,295.57,295.22,167.22,12516.39,8321.36,5766.06
20090202,291.36,289.44,162.57,12241.99,8237.04,5700.02
20090203,294.33,292.6,164.19,12242.78,8238.41,5656.77
20090204,298.5,294.42,163.84,12491.78,8346.02,5572.33
20090205,295.88,292.11,161.9,12442.51,8265.59,5517.14
20090206,300.17,296.35,164.82,12668.38,8364.86,5590.29
20090209,309.22,305.79,172.16,12945.19,8618.44,5932.78
20090210,307.84,304.21,170.93,12955.44,8614.63,5994.55
20090211,295.83,290.2,161.59,12435.02,8179.14,5486.3
20090212,297.25,292.09,162.46,12478.61,8257.47,5642.46
20090213,299.98,293.44,163.26,12548.73,8234.34,5641.58
20090217,300.82,292.02,161.86,12462.28,8159.66,5488.61
20090218,289.77,280.14,153.61,12008.6,7735.95,5075.25
20090219,286.06,275.88,151.07,12036.61,7654.23,5017.24
20090220,282.43,271.98,147.14,11899.28,7602.75,4824.27
20090223,279.1,267.97,144.17,11804.06,7475.81,4723.81
20090224,269.07,258.38,138.98,11376.42,7220.77,4629.7
20090225,279.02,268.41,146.26,11741,7571.92,5003.26
20090226,272.17,262.38,142.46,11615.09,7476.84,4993.58
20090227,266.64,257.91,141.21,11386.55,7398.56,4990.89
20090302,265.49,255.54,139.25,11168.16,7201.96,4737.47
20090303,250.84,242.53,132,10690.23,6808.09,4475.18
20090304,248.78,237.82,127.87,10671.19,6738.16,4362.24
20090305,255.34,243.95,131.24,10930.22,6913.55,4392.75
20090306,242.94,230.73,122.12,10546.92,6598.78,4042.39
20090309,244.16,231.19,122.66,10605.1,6571.04,4019.87
20090310,239.98,226.56,120.4,10484.46,6505.19,3915.28
20090311,254.78,242.39,130.61,11058.88,6962.58,4390.35
20090312,254.38,243,130.49,11073.3,6993.02,4446.82
20090313,269.11,257.83,139.46,11435.24,7311.72,4793.06
20090316,270.8,260.18,141.52,11519.29,7352.21,4836.98
20090317,267.01,256.55,139.94,11449.51,7319.82,4844.21
20090318,277.81,266.74,146.82,11756.77,7573.64,5086.28
20090319,285.07,276.54,153.63,11875.86,7802.68,5459.89
20090320,282.89,274.64,150.9,11822.35,7717.55,5179.42
20090323,274.59,267.33,146.89,11639.51,7539.48,4984.6
20090324,293.73,287.77,160.13,12314.17,8122.76,5630.92
20090325,284.85,277.69,153.73,12137.21,7958.29,5393.76
20090326,291.09,283.99,157.99,12201.78,8027,5561.04
20090327,303.92,296.12,165.31,12522.46,8222.65,5682.31
20090330,293.86,286.56,159.96,12068.74,8054.87,5581.36
20090331,287.01,278.82,152.86,11751.61,7724.26,5096.88
20090401,290.93,284.12,155.77,11859.72,7839.23,5284.9
20090402,293.96,288.78,159.45,12022.01,7983.74,5458.97
20090403,306.81,303.58,168.18,12338.15,8261.72,5602.59
20090406,309.3,306.87,170.77,12424.77,8365.86,5721.16
20090407,304.69,301.94,167.78,12345.99,8272.24,5607.55
20090408,295.18,292.05,162.57,12060.28,8057.51,5464.56
20090409,301.75,298.19,166.49,12209.53,8142.5,5515.8
20090413,316.61,314.74,178.21,12522.75,8519,6096.46
20090414,315.7,314.24,180.28,12500.36,8540.12,6323.01
20090415,310.62,305.24,173.23,12352.79,8324.35,5988.83
20090416,313.74,310.4,177.57,12412.14,8444.67,6219.53
20090417,322.91,319.31,182.87,12628.97,8546.24,6325.39
20090420,327.19,323.74,185.64,12660.61,8617.93,6376.33
20090421,313.58,306.63,172.88,12251.14,8207.8,5755.26
20090422,321.99,318.33,181.65,12420.64,8410.91,6076.06
20090423,324.36,319.98,181.58,12365.16,8339.86,5938.49
20090424,321.78,317.11,179.93,12429.07,8439.83,6030.33
20090427,329.88,325.59,184.29,12629.36,8597.81,6137.87
20090428,327.96,320.8,179.41,12556.35,8500.25,6004.55
20090429,329.18,323.73,180.35,12521.33,8484.42,5962.44
20090430,341.46,334.82,187.2,12764.35,8689.93,6227.13
20090501,340.55,334.21,187.26,12772.73,8717.68,6199.55
20090504,340.91,332.92,187.61,12835.05,8773.79,6193.21
20090505,351.54,345.91,196.85,13136.75,9137.37,6640.18
20090506,350.67,344.44,196.97,13121.63,9095.6,6583.88
20090507,350.62,346.6,198.51,13188.52,9316.45,6935.35
20090508,344,339.84,192.66,13049.04,9136.23,6823.58
20090511,352.97,351.25,201.29,13239.69,9435.83,7208.51
20090512,349,344.79,197.32,13091.73,9150.37,6831.6
20090513,344.85,339.12,193.61,13108.72,9121.84,6684.15
20090514,330.21,323.81,183.31,12791.03,8842.74,6372.27
20090515,335.9,329.78,187.34,12891.11,8942.53,6530.01
20090518,334.3,328.05,184.77,12791.14,8819.18,6376.62
20090519,345.09,340.56,193.72,13141.36,9098.08,6729.64
20090520,346.07,340.44,192.36,13157.1,9100.84,6619.23
20090521,344.74,337.49,189.79,13134.21,9026.3,6519.65
20090522,339.48,331.81,186.87,12894.03,8869.19,6451.76
20090526,338.92,329.34,185.47,12893.44,8862.92,6392.31
20090527,352.68,345.01,193.71,13207.46,9127.58,6596.89
20090528,348.14,338.36,188.7,13001.37,8943.11,6407.12
20090529,349.7,339.82,189.26,13148.35,9097.07,6564.15
20090601,357.76,348.21,193.76,13325.68,9325.07,6681.9
20090602,371.44,362.07,201.59,13721.24,9545.24,6762.37
20090603,376.26,365.2,203.68,13756.64,9558.78,6766.87
20090604,374.11,361.76,201.26,13609.59,9358.66,6628.61
20090605,380,367.66,205.55,13707.78,9491.77,6818.72
20090608,379.83,366.73,204.74,13714.76,9447.51,6762.3
20090609,376.47,364.19,202.87,13662.13,9447.46,6818.72
20090610,379.93,366.76,204.24,13729.6,9497.56,6832.44
20090611,378.02,364.44,201.95,13696.92,9458.43,6791.85
20090612,380.61,365.96,203.52,13745.35,9549.83,6882.83
20090615,380.56,365.99,203.15,13749.47,9549.81,6911.06
20090616,370.72,355.6,197.35,13446.54,9306.55,6724.35
20090617,364.74,350.03,194.44,13280.61,9194,6586.39
20090618,368.67,351.6,194.77,13311.38,9138.84,6512.81
20090619,370.72,353.3,194.9,13388.4,9209.46,6643.11
20090622,374.59,355.54,196.29,13432.13,9217.02,6719.66
20090623,360.1,342.67,188.96,13064.11,8922.72,6406.74
20090624,358.62,339.9,187.1,13060.53,8954.41,6459.61
20090625,363.15,343.04,188.77,13155.79,9027.37,6508.83
20090626,373.66,352.48,194.87,13439.38,9214.85,6635.16
20090629,379.46,356.94,197.94,13410.85,9204.64,6648.67
20090630,379.07,356.9,198.38,13511.5,9302.9,6739.96
20090701,392.13,349.53,157.67,13930.34,8688.98,7302.5
20090702,396.75,356.26,161.16,14005.88,8719.92,7295.77
20090706,383.38,342.48,154.52,13663.34,8439.96,7014.91
20090707,380.5,340.65,152.1,13690.1,8443.55,6969.27
20090708,373.65,334.2,148.95,13438.41,8268.05,6839.94
20090709,370.13,331.32,146.65,13477.42,8211.57,6752.85
20090710,369.82,331.8,147.46,13462.82,8278.87,6870.22
20090713,371.33,333.05,147.77,13430.73,8235.88,6795.23
20090714,377.97,341.59,151.96,13681.66,8468.31,7109.57
20090715,380.05,343.96,154.28,13749.42,8522.33,7164.3
20090716,392.11,356.97,161.2,14102.61,8800.53,7450.46
20090717,397.07,361.69,163.35,14240.69,8880.94,7484.56
20090720,395.08,359.36,163.19,14259.72,8863.1,7462.5
20090721,399.54,363.78,166.35,14393.67,9009.37,7525.49
20090722,398.29,362.72,165.35,14490.27,9022.31,7484.4
20090723,400.46,365.21,166.89,14480.98,9028.56,7504.99
20090724,412.31,375.98,173.15,14771.09,9260.77,7748.42
20090727,414.76,377.44,174.78,14847.89,9311.34,7759.3
20090728,415.73,379.89,176.82,14839.67,9361.19,7846.08
20090729,416.21,381.23,176.14,14811.07,9332.9,7823.55
20090730,415.08,379.13,173.92,14800.16,9234.51,7762.65
20090731,420.31,385.68,178.36,14913.85,9380.5,7946.99
20090803,419.01,387.47,180.8,14878.5,9404.61,8204.77
20090804,422.15,394.6,186.33,15042.59,9608.88,8424.93
20090805,424.83,397.62,188.66,15047.43,9649.52,8506.61
20090806,420.95,392.99,188.23,14916.08,9650.61,8668.53
20090807,414.03,387.31,185.37,14808.63,9632.09,8611.41
20090810,421.28,398.05,191.18,14957.76,9797.96,8781.25
20090811,420.74,398.75,192.12,14919.11,9734.19,8770.84
20090812,414.32,392.28,188.23,14817.83,9560.8,8543.04
20090813,421.26,399.39,191.88,14963.52,9673.38,8697.31
20090814,423.09,401.91,194.05,15026.47,9755.3,8870.33
20090817,414.99,393.76,189.45,14913.02,9651.53,8799.92
20090818,405.29,383.5,182.69,14630.36,9368.5,8465.62
20090819,409.64,389.57,187.21,14743.64,9483.68,8623.8
20090820,414.57,393.09,188.08,14861.08,9547.29,8636.72
20090821,418.29,396.54,191.3,14978.94,9648.64,8785.18
20090824,426.66,406.35,196.32,15202.21,9850.62,8987.45
20090825,426.51,405.51,195.96,15209.71,9827.94,8947.27
20090826,427.63,407.34,197.79,15228.07,9849.32,9022.75
20090827,427.63,408.15,198.17,15225.02,9844.93,9021.42
20090828,427.37,408.05,199.14,15241.1,9858.9,9078.08
20090831,424.41,405.15,199.08,15193.58,9854.26,9092.15
20090901,423.4,400.68,197.62,15100.13,9772.54,9264.53
20090902,415.14,391.69,190.69,14865.42,9542.87,8868.6
20090903,412.3,389.94,189.76,14837.94,9524.34,8776.76
20090904,415.86,394.53,193.15,14921.67,9623.48,8960.46
20090908,421.7,399.9,196.64,15109.33,9753.89,9078.2
20090909,426.25,403.48,199.31,15230.04,9858.05,9138.48
20090910,433.07,410.45,203.54,15307.9,9974.94,9257.54
20090911,438.86,416.53,208.33,15427.96,10103.52,9401.89
20090914,437.96,415.52,208.67,15419.6,10093.84,9346.75
20090915,441.75,419.27,210.88,15473.55,10181.45,9468.62
20090916,444.73,422.85,214.3,15487.09,10284.67,9480.28
20090917,452.65,431.62,220.68,15644.18,10488.3,9720.97
20090918,452.46,430.19,219.3,15627.93,10406.73,9722.69
20090921,454.46,431.76,219.71,15681.21,10406.57,9738.49
20090922,455.19,429.38,217.92,15667.83,10351.11,9716.63
20090923,456.36,433.19,221.41,15715.14,10424.63,9913.12
20090924,452.38,429.46,218,15596.78,10308.13,9731.64
20090925,445.35,422.24,212.26,15510.09,10169.35,9525.17
20090928,442.93,419.97,210.56,15431.92,10099.23,9406.83
20090929,451.72,429.96,216.64,15643.56,10289.74,9678.85
20090930,450.07,428.93,217.18,15611.91,10280.51,9684.46
20091001,449.79,429.43,217.34,15566.27,10210.93,8719.82
20091002,436.07,415.68,208.47,15228.57,9937.52,8397.08
20091005,432.99,412.74,206.77,15222.88,9841.64,8354.35
20091006,438.54,420.39,212.57,15351.63,10040.22,8598
20091007,445.85,428.2,217.31,15567.82,10179.45,8687.72
20091008,445.74,428.72,218.04,15586.05,10208.8,8751.4
20091009,448.37,432.95,221.28,15688.83,10323.36,8820.75
20091012,453.99,438.07,223.49,15792.9,10360.99,8847.45
20091013,453.77,437.5,223.74,15834.95,10408.52,8925.2
20091014,452.85,435.98,223.65,15806.21,10384.78,8887.91
20091015,459.78,444.58,229.32,16030.57,10573.74,9126.41
20091016,460.14,444.51,229.45,16125.18,10615.46,9069.53
20091019,456.36,439.63,225.83,15934.7,10504.08,8867.8
20091020,459.83,444.25,228.1,16088.17,10606.63,8932.65
20091021,453.9,439.64,223.87,15999.87,10544.91,8817.22
20091022,448.99,434.38,221.11,15897.2,10455.27,8708.35
20091023,453.51,440.39,224.26,16029.79,10572.81,8844.89
20091026,446.03,431.29,218.22,15912.47,10396.9,8699.73
20091027,442.01,423.94,213.65,15833.67,10245.47,8488.07
20091028,436.8,420.68,209.96,15791.51,10185.49,8396.62
20091029,420.63,406.16,200.6,15538.75,9960.43,8092.16
20091030,429.37,415.13,206.76,15764.93,10256.21,8417.11
20091102,420.03,403.31,199.23,15498.86,9953.87,8147.69
20091103,419.64,402.92,198.27,15604.07,10004.4,8155.73
20091104,424.93,408.07,202.59,15611.79,10080.09,8226.64
20091105,420.01,402.93,200.51,15594.43,10094.73,8165.82
20091106,432.6,415.42,207.7,15906.04,10251.73,8366.31
20091109,433.8,414.11,207.59,15946.37,10295.58,8356.32
20091110,440.2,422.03,213.66,16247.69,10526.83,8634.84
20091111,436.31,418.38,211.95,16270.42,10505.05,8630.28
20091112,439.48,422.28,214.1,16342.18,10558.08,8696.57
20091113,431.01,413.61,208.92,16212.96,10428.79,8542.55
20091116,434.6,417.2,211.04,16319.55,10487.57,8579.58
20091117,446.2,427.66,217.66,16541.78,10644.32,8717.27
20091118,445.35,427.51,217.53,16582.28,10640.71,8723.39
20091119,443.15,425.26,217.32,16557.73,10609.61,8776.76
20091120,433.56,415.31,211.99,16382.91,10446.1,8608.49
20091123,432.73,414.68,211.03,16357.06,10387.49,8449.27
20091124,440.49,421.76,214.48,16556.72,10529.45,8550.62
20091125,439.8,420.01,213.56,16560.62,10529.54,8497.97
20091127,439.4,420.19,214.29,16640.32,10594.13,8524.75
20091130,430.25,409.87,208.43,16388.95,10403.79,8308.63
20091201,431.48,413.44,211.91,16489.22,10442.66,8420.7
20091202,439.05,419.62,215.95,16711.51,10573.12,8489.42
20091203,444.34,423.76,217.9,16740.84,10575.7,8476.28
20091204,439.33,418.57,215.05,16636.11,10451.39,8386.7
20091207,448.72,428.33,220.59,16684.75,10529.01,8512.29
20091208,450.24,429.54,221.09,16641.59,10533.33,8460.1
20091209,446.11,425.5,218.83,16483.57,10426.61,8342.21
20091210,446.99,425.77,219.11,16549.27,10446.39,8373.38
20091211,445.65,424.07,218.11,16647.75,10506.67,8421.13
20091214,448.08,427.75,220.16,16672.93,10571.68,8515.34
20091215,455.59,433.16,223.87,16759.35,10693.32,8546.41
20091216,454.35,431.31,222.61,16684.63,10666.22,8426.2
20091217,456.42,434.89,224.87,16665.56,10714.62,8458.42
20091218,450.76,430.12,222.8,16475.13,10612.93,8272.82
20091221,454.9,434.89,225.06,16577.67,10665.04,8374.64
20091222,461.69,440.48,228.4,16764.53,10771.21,8497.54
20091223,465.72,444.95,230.36,16835.26,10804.26,8505.28
20091224,471.82,449.8,232.48,16888.96,10840.49,8511.34
20091228,474.35,452.15,234.03,16971.7,10888.59,8578.08
20091229,474.26,451.54,233.64,17019.55,10868.91,8574.74
20091230,474.27,451.23,233.69,17003.56,10856.68,8558.29
20091231,474.43,451.05,233.37,17003.57,10858.96,8547.22
20100104,471.47,447.99,232.52,16812.13,10812.53,8483.55
20100105,481.66,458.52,239.76,17113.22,11002.85,8709.64
20100106,480.22,457.95,240.93,17097.22,11062.24,8854.4
20100107,479.66,458.43,241.49,17082.9,11074.66,8931.13
20100108,481.81,461.84,244.2,17074.96,11152.54,9027.63
20100111,483.3,464.53,246.28,17138.11,11196.37,9007.01
20100112,483.95,464.08,245.88,17168.19,11207.17,9014.89
20100113,478.55,458.7,240.83,17057.45,11088.97,8819.11
20100114,483.42,463.91,244.01,17201.82,11162.61,8903.92
20100115,485.88,466,245.69,17246.02,11171.81,8924.49
20100119,478.78,459.41,242.43,17088.73,11039.9,8769.74
20100120,486.67,467.26,246.21,17303.04,11184.84,8887.82
20100121,480.25,459.3,242.6,17107.55,11099.86,8822.74
20100122,472.2,452.45,237.79,16826.61,10955.54,8555.04
20100125,465.11,444.67,232.73,16494.97,10713.61,8305.28
20100126,464.76,445.36,233.8,16548.82,10766.39,8340.49
20100127,461.37,440.9,232.64,16522,10700.86,8242.89
20100128,464.91,445.24,234.57,16563.94,10770.86,8318.06
20100129,458.38,438.1,230.79,16328.25,10667.53,8277.84
20100201,454.82,434.85,229.25,16153.54,10561.59,9545.3
