,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA
201910,179.0957,212.3642,247.4684,202.7423,178.2817,1186.6071,1150.6156,1281.1424,1258.0648,1128.9556,3128.4746,3101.521,3141.4665,2983.3571,2806.0427,8690.968,8373.488,7772.6935,8028.0269,8329.0226,63962.9081,74050.3285,72848.4056,75686.5628,45277.7421
201911,182.6341,217.1112,245.3453,205.625,173.5099,1236.791,1177.0117,1332.2553,1289.6014,1148.6129,3132.404,3134.761,3193.1993,3122.0272,2900.3613,8628.0946,8485.9127,7796.7393,8067.4893,8600.248,64781.0782,75242.9285,73936.2341,78744.4913,47257.7233
201912,187.7345,221.1296,251.0506,220.4968,182.616,1293.2544,1217.0118,1368.1051,1350.5305,1215.2102,3171.608,3218.48,3293.3368,3340.9455,3122.1109,8631.1287,8795.862,8151.8002,8511.063,9399.6407,65282.6752,77454.7379,77629.9773,82792.4562,50406.7356
202001,194.6569,226.133,262.8136,245.7176,201.9917,1353.5254,1270.6507,1400.9721,1399.9592,1291.5494,3226.7231,3306.675,3380.0471,3445.4205,3190.6183,8777.3471,8907.9499,8473.6498,8683.02,9665.1205,66750.6568,79390.5018,79585.1663,86001.0907,53979.2441
202002,189.2942,215.3187,249.549,231.2651,191.418,1291.787,1188.616,1342.5007,1337.5812,1196.0226,3178.7269,3260.6873,3258.8603,3292.1018,3028.6617,8711.9784,8836.2699,8354.6007,8390.5124,9567.1253,66494.9985,79126.8383,80613.9452,87299.9706,52372.6338
202003,176.9469,199.5008,226.7136,214.6043,178.8121,1182.9692,1059.4947,1203.223,1201.9051,1082.2935,2950.7139,2929.4292,2944.8193,2971.872,2816.0446,7905.2947,7936.2036,7536.3854,7777.0124,8767.8282,61181.7486,72588.1276,74507.0593,78805.2103,48322.6421
202004,137.92,150.8038,174.9405,163.0053,137.98,979.603,791.6731,910.907,908.3456,822.2998,2476.5866,2366.5777,2332.4375,2160.0718,2138.2076,6476.8058,6706.5305,5893.0492,6070.2468,6812.5768,56180.8055,63212.6311,65864.0166,68555.383,39471.6877
202005,158.8975,172.4203,200.9434,197.7475,168.2196,1078.4977,902.083,1065.6241,1067.2446,974.1665,2727.0347,2657.5239,2630.6293,2511.1257,2599.3256,7344.0207,7420.9919,6830.5742,7077.6568,8123.5443,61384.7743,71550.0428,75245.485,80294.22,45399.0886
202006,172.0084,176.8984,211.2458,213.2896,196.3807,1126.4226,920.1909,1116.7616,1127.6859,1083.0861,2882.3536,2835.3896,2759.9294,2754.0806,2884.2946,7634.0001,7959.2088,7421.6245,7706.4103,8887.6791,62996.1348,74664.6877,79235.8253,84839.131,49545.4471
202007,147.6581,164.2794,161.7781,151.8095,141.3937,992.4248,945.4991,996.2308,975.4189,985.0189,2572.671,2695.6416,2684.2667,2631.119,2674.9706,7449.6884,7509.6104,7667.5896,7643.9527,6811.7565,71386.7531,95215.3879,76884.6573,41086.9014,25937.7789
202008,152.9309,165.2219,160.6748,156.8055,153.5458,1032.6409,966.3575,1008.2434,1031.5649,1009.9163,2663.4428,2792.5401,2796.8071,2709.783,2756.731,8046.1783,8241.9384,7982.2032,8183.9671,7188.6795,74955.1021,100131.0165,84253.2961,42125.5183,29857.8168
202009,157.5264,174.3942,173.7636,178.449,162.5218,1047.6059,1017.1763,1073.2198,1137.2942,1099.6674,2680.9134,2882.6168,2977.6155,2894.1408,3024.2711,8335.5588,8501.5453,8478.2911,8599.4485,7528.8473,77487.3758,107567.0123,97797.3277,45541.2533,32303.7643
202010,153.1305,167.8535,169.0466,176.7405,165.3076,983.5452,951.0229,1028.0805,1110.9991,1067.305,2555.3495,2682.2186,2851.8804,2854.7266,2999.9582,8001.7241,8375.5744,8293.3648,8361.2997,7614.4485,76492.9577,102040.229,91288.1659,43646.1301,31305.2264
202011,153.2072,175.3481,170.2874,180.2431,164.401,1000.8371,1004.7885,1063.6195,1113.5923,1075.3019,2601.371,2817.3947,2970.1537,2944.6781,3079.5972,7979.759,8564.7033,8275.3286,8458.995,7742.9051,73900.2906,100388.8862,87922.9053,42654.0196,32908.5606
202012,176.361,204.5733,211.4741,224.283,220.0251,1124.913,1170.9159,1253.8388,1351.0694,1351.2353,2846.8017,3304.8869,3552.314,3560.6048,3813.3326,8562.7881,9416.3592,9822.862,10127.038,9329.4335,79033.3693,109923.0144,102493.3037,50441.4456,40438.9049
202101,194.8091,217.1911,240.514,241.1086,252.0424,1187.7478,1307.0727,1381.0193,1497.0573,1491.3901,3035.7867,3528.2297,3854.6382,3911.3839,4290.8237,8818.0064,10013.9055,10477.1234,10828.8999,10071.6849,80268.7229,113198.4621,111182.2347,53459.3097,41634.5982
202102,292.8644,239.2967,268.0487,293.4547,302.069,1263.0703,1363.8314,1526.5536,1590.6167,1669.8487,3063.1864,3570.9014,3882.5296,4131.8954,4317.0449,8779.6375,9920.1102,10402.3848,10904.5577,10638.9084,78840.9127,112851.6158,110864.5053,53381.2619,42337.4889
202103,253.102,265.034,305.5832,320.1304,360.6078,1332.7518,1487.5957,1656.8972,1749.03,1841.393,3198.8442,3908.6447,4146.5077,4408.1221,4868.8184,9197.8905,10353.1143,11284.6208,12107.0136,11798.0451,77493.4302,116579.6451,111342.5608,59594.3907,45918.8069
202104,285.4591,277.3838,311.9779,349.6453,385.3748,1396.9768,1514.4102,1708.5434,1825.805,1891.0504,3351.6922,4035.2496,4303.4658,4459.6304,4968.0723,9799.5685,10754.696,11524.1083,12123.5154,11707.4828,82382.9702,120450.7114,112919.4668,62375.9274,42234.9098
202105,282.6099,283.8049,317.7057,346.325,378.0868,1370.5921,1556.5985,1714.0464,1876.0111,1914.1804,3400.7592,4173.7765,4471.9366,4583.3073,5250.1472,10051.1351,11230.8938,11989.5165,12774.0528,12463.875,84926.9539,128398.2584,119759.0989,65249.6235,45093.6826
202106,300.8416,285.4361,320.6217,389.9435,396.8135,1372.8136,1557.4163,1756.3488,1891.9422,2005.297,3457.4804,4210.3134,4432.5533,4627.2732,5210.0084,10223.0271,11291.1067,12171.6082,12727.6948,12451.6902,86153.6835,127967.4232,117737.2427,67656.9437,43225.1517
202107,282.4893,362.8029,315.0093,319.7268,317.4647,1874.7449,1871.4465,1903.8966,1890.9104,1817.7105,4403.6017,4399.3861,4553.7074,4408.9993,4647.8214,12248.4217,12378.0714,11720.6886,11433.8231,10856.3698,124405.8296,98395.3169,78956.6591,104751.2567,71613.2983
202108,280.7311,355.2834,301.4546,296.1205,289.4375,1823.0166,1818.7168,1873.019,1825.0288,1668.495,4420.7504,4321.5141,4494.2582,4324.9724,4423.7313,12564.2818,12424.3067,11805.4875,11244.2161,10121.0073,127299.6586,103062.2629,78704.8349,107549.1207,70732.0337
202109,293.2217,367.1724,314.8532,309.3694,304.9918,1865.8382,1857.329,1898.3119,1838.3234,1677.6674,4459.1691,4323.9088,4628.0251,4442.8759,4529.8384,12686.5313,12693.0873,12039.3464,11634.4969,10183.908,130489.7737,106974.2468,79308.2536,111988.0241,76019.2649
202110,282.3807,363.4068,310.4259,304.8938,306.978,1826.5836,1781.0107,1844.0586,1803.6024,1658.7282,4392.2593,4225.3639,4520.2961,4282.3088,4447.4853,11891.2718,12136.4738,11315.1658,11616.6954,9989.8696,123930.9367,100177.7814,77674.5055,106358.4814,75644.2105
202111,289.0125,374.2112,324.0322,312.2716,312.7995,1866.9112,1892.4602,1923.7115,1837.0096,1732.3369,4446.128,4368.5408,4767.8247,4433.0234,4733.9316,12465.0916,12668.2316,12033.5161,12247.521,10553.7701,132737.3927,105520.8434,81321.8996,114251.3009,94873.8778
202112,277.9497,361.4155,325.9428,277.4797,284.5878,1812.6719,1862.6814,1925.9488,1740.2664,1621.0622,4285.9983,4181.6485,4621.2266,4220.5592,4537.4542,12164.8457,12515.0564,11625.4859,11848.788,10007.1213,131433.644,102702.2411,76088.2399,121801.2993,92124.7684
202201,278.7515,370.3374,332.2084,284.1111,291.3428,1914.6102,1925.6886,1991.7923,1819.8074,1603.1368,4478.6591,4413.9796,4785.6955,4380.2365,4454.1137,12917.421,13119.3267,12090.5845,12172.982,9997.5219,137306.3014,106973.6881,79642.682,124910.7786,87590.3546
202202,262.6689,347.017,302.419,261.7725,264.1119,1769.5819,1806.8535,1825.0049,1652.7623,1492.1683,4194.9727,4068.0034,4365.0035,4049.8057,4097.0641,12139.2103,12410.0003,11162.1765,11845.5461,9261.2385,128489.3347,100969.4839,77559.4426,118943.4271,77041.6937
202203,262.8825,334.9102,300.4238,267.3203,276.7017,1775.1203,1846.2871,1844.8708,1676.4162,1589.9991,4221.7275,4019.378,4401.1471,4131.6227,4191.3642,11976.9198,12450.0159,10904.9697,12068.534,9734.6296,126852.5516,96750.4298,74051.2105,117254.4898,75039.147
202204,259.7225,329.5664,302.0348,271.2712,290.9836,1819.9876,1871.6822,1844.7723,1649.8269,1616.4833,4410.1553,4089.0778,4319.2858,4138.8763,4303.6741,12470.1987,12620.7714,10893.0244,11876.6407,10008.9007,132454.3329,99829.8766,73487.9562,119535.8009,87017.447
202205,237.2587,304.1573,275.9413,249.9066,263.6697,1689.0372,1695.0026,1661.9934,1474.5793,1393.2633,4164.401,3848.3698,3972.5104,3803.405,3862.558,11723.5153,12007.8224,10081.0697,10924.8552,9034.0751,122720.421,89939.3815,66813.1034,105035.2335,71074.5043
202206,237.2407,306.5109,276.6455,243.485,264.5973,1722.4514,1750.4493,1700.2566,1462.6577,1396.341,4289.3784,3912.9539,4031.8299,3717.1035,3752.1141,11975.4191,12160.2645,9849.3695,11310.5919,9015.8242,121923.0149,90249.8216,67983.6084,103155.6274,63001.2939
202207,175.5582,230.9716,218.6495,192.5574,181.9957,1266.9128,1259.1737,1336.5441,1305.2754,1236.6133,3348.52,3178.7065,3235.9221,3215.5912,3316.4392,8654.6741,9399.7665,8577.557,8887.5074,7835.5396,87854.6882,105352.8758,59569.7865,85785.7285,102975.1428
202208,185.7749,248.3404,236.4003,212.3934,206.9461,1348.7016,1408.304,1480.2768,1472.5986,1413.3226,3534.9917,3513.156,3564.4833,3587.2766,3760.7994,9307.5997,10343.0662,9667.3306,9892.8591,8801.4741,90242.5776,115161.5209,65380.4229,98359.9909,127560.3275
202209,187.1791,252.5953,233.6184,211.0319,219.7747,1311.3299,1384.3472,1449.9476,1441.5513,1349.2472,3439.2377,3411.0663,3450.9953,3404.8495,3671.8006,9090.735,9893.9177,9369.7798,9481.7527,8672.7447,86928.1745,109552.2495,62810.8836,95511.8309,118881.4108
202210,168.6048,230.308,224.3887,189.8504,187.8561,1208.0488,1276.908,1300.13,1317.6903,1171.0904,3185.3129,3100.8597,3163.2087,2991.1428,3223.17,8297.1088,9036.9162,8506.9219,8465.1237,7523.4635,82140.4994,99054.1768,56040.1048,83677.5954,107986.4455
202211,180.5579,245.3096,249.2988,209.1991,204.0802,1323.8048,1422.2423,1428.2337,1454.6353,1323.3949,3469.6076,3446.2036,3509.0258,3368.1739,3561.331,8962.7961,9667.844,9358.4462,9186.9842,8166.3235,89478.7182,104346.0175,64124.257,90359.5147,104286.5104
202212,180.6498,242.358,258.7855,217.9522,201.2609,1349.1517,1429.9425,1476.86,1466.8257,1362.6867,3663.4247,3573.0259,3701.155,3622.8711,3741.0011,9321.4114,10303.9517,9633.6055,9545.2674,8555.014,93287.7629,111476.0771,69494.3431,93138.7565,104540.4738
202301,174.8561,232.9035,254.3268,212.9815,199.9671,1273.9901,1356.9885,1390.242,1405.3576,1254.9354,3484.4349,3282.5287,3512.3394,3438.737,3455.9442,8910.1683,9876.2692,9133.4948,8868.3854,7746.9422,90710.6088,104903.6949,66113.75,83760.5068,84405.7585
202302,187.9455,252.2691,275.9449,244.4357,235.2106,1354.4313,1433.0238,1546.8838,1599.9784,1456.4994,3635.9048,3529.3066,3878.0479,3825.7881,4002.0623,9124.782,10391.876,10216.0158,10049.7249,8895.1736,89187.6194,111208.042,70546.8406,94196.4955,108328.2228
202303,184.3446,249.3147,271.0576,236.677,228.6585,1309.4936,1418.8746,1539.7489,1575.3463,1412.8258,3609.7106,3512.7759,3790.3258,3793.8412,3844.9406,8717.2313,10038.1536,10081.6125,9647.3526,8732.6035,84750.379,106911.0952,68317.2188,94569.5358,120006.2502
202304,169.3038,227.7159,246.2933,217.3347,219.0025,1249.5307,1295.1369,1458.1396,1504.8594,1352.5,3535.5175,3294.7109,3653.1446,3613.6875,3649.1618,8705.5686,10075.4072,9787.2545,9305.8198,8350.8384,86980.1789,112260.1584,67978.3154,102089.798,128405.1167
202305,166.0236,213.6552,242.089,212.2836,215.804,1233.7306,1224.1987,1403.3553,1476.8296,1323.6224,3496.0683,3263.7438,3595.1322,3577.107,3549.4082,8718.0876,9987.7208,9474.2007,9163.7475,8176.0889,89314.1089,114877.4797,68551.4947,103616.7514,118033.0565
202306,163.7159,212.1746,244.1948,212.3249,223.2592,1207.9368,1203.1047,1484.7912,1428.6346,1311.3969,3398.9876,3188.1252,3544.2103,3478.8101,3420.2238,8308.0408,9639.5128,9351.7335,8986.4896,8108.4384,84754.5831,118060.6816,67623.9313,106980.4975,142692.2974
202307,166.5725,221.8886,214.7769,203.098,189.1215,1358.5697,1462.4252,1563.372,1398.5071,1404.8399,3728.49,3706.3074,3788.6011,3714.0359,3584.933,10167.7202,10213.0058,10174.2296,9499.8013,8981.3958,96489.8621,124589.6065,70461.1634,109315.105,153430.464
202308,177.0191,236.2874,237.6641,223.8196,207.135,1434.4575,1561.7951,1645.8195,1507.4685,1518.7786,3922.7639,3870.5708,3993.9034,3932.8891,3886.6495,10557.0996,10619.9442,10506.2945,9862.0103,9621.5511,97582.5056,127934.7964,73463.1251,113504.1239,166313.3972
202309,160.9987,223.6538,235.4032,208.2988,187.3784,1376.4661,1494.1314,1540.3557,1439.913,1404.5147,3669.8073,3697.0148,3789.0993,3777.99,3555.8386,10328.4942,10380.4833,10113.2385,9671.1964,9176.8446,95709.3668,128118.5376,71454.6657,108164.2039,164501.2325
202310,151.4712,216.635,221.1207,196.9121,176.1781,1273.8417,1421.3219,1465.304,1344.1834,1321.8462,3484.2515,3490.9122,3622.0744,3545.9638,3269.6523,9826.704,9982.2654,9555.0435,9041.4521,8450.3381,93481.8097,121834.6585,67992.4345,101445.4549,151871.2079
202311,143.1588,209.108,204.8148,179.9564,158.1439,1224.0919,1339.6475,1361.522,1237.7583,1201.0211,3314.4845,3304.7787,3420.3219,3349.0368,2967.6403,9525.8939,9555.7655,8831.4778,8315.2221,7796.6517,93189.584,120815.1093,65400.7973,98754.0625,136196.4193
202312,156.8116,224.2376,223.3,195.2109,174.7681,1319.227,1442.9488,1486.2047,1381.4006,1290.2123,3531.6601,3555.6004,3757.9764,3735.1434,3351.2158,10044.7581,10329.1094,9526.2696,9200.9086,8967.1069,96110.3288,132009.5129,73106.5708,110863.1972,160001.4038
202401,189.4307,261.9643,252.2206,241.8422,213.4908,1482.8401,1629.7543,1678.2781,1582.7121,1504.3778,3831.41,3914.3156,4261.4554,4307.3392,3889.9168,10617.3658,10972.5222,10421.527,10175.3818,10049.1386,99048.3496,135389.927,78760.5786,116670.8345,168512.5581
202402,181.8931,254.4998,245.6857,236.8364,208.1971,1402.0077,1557.7549,1580.5267,1549.3381,1426.5452,3659.2234,3821.4837,4119.7866,4154.9341,3595.8386,10350.1186,11027.3643,10244.9892,10126.6949,9685.9449,101015.7307,138975.4858,80165.5178,116863.8343,172170.5162
202403,196.5604,257.2004,256.624,253.807,242.6491,1464.0875,1624.4977,1689.2139,1633.3469,1522.4488,3745.983,3950.3169,4210.8178,4427.9374,3845.1064,10493.6359,11597.8434,10773.8448,10979.614,10423.285,103387.8894,144492.6899,84192.6654,123079.2071,206703.3096
202404,208.9936,266.8575,263.8886,268.0704,261.529,1489.5043,1705.6763,1748.2402,1649.0592,1572.9087,3834.8541,4112.2158,4382.5154,4710.7957,4032.7344,10900.8322,12014.6388,11324.3914,11684.3162,11236.6851,106098.5532,149584.8401,88627.3528,122165.941,217616.8766
202405,199.8221,248.7124,244.663,243.1882,236.0649,1389.4364,1598.0815,1648.5179,1551.1797,1456.593,3664.0644,3921.1547,4132.6795,4253.3119,3620.8852,10462.2148,11381.6435,10665.1566,10916.5319,10227.7982,103535.7608,143489.2189,83747.1736,116273.6578,210994.002
202406,210.9608,257.0411,263.6549,258.0836,244.0204,1461.3467,1649.6508,1746.1373,1629.3414,1499.2864,3762.1519,4192.6271,4374.6617,4496.8606,3836.8475,10688.7134,11685.2937,11175.795,11153.6483,10457.5992,106326.2315,149263.4012,85257.1086,124298.811,245920.8291
202407,166.3285,229.4334,229.8653,226.3374,202.2174,1658.5675,1679.4175,1783.874,1607.6066,1581.784,4051.5787,4039.3128,4445.5155,4331.0975,4229.9212,11487.2347,11636.2614,10946.6284,10879.543,11071.062,111374.8421,158399.8827,115363.2361,158040.9094,80864.606
202408,184.8188,264.0853,260.629,260.0701,239.978,1855.9354,1883.1529,1982.287,1743.4145,1767.3981,4356.6056,4391.4458,4799.3708,4689.0452,4542.0543,12157.2942,12338.3662,11634.101,11490.1567,11488.6651,114667.1033,156573.9216,118843.7419,153885.6532,86048.1549
202409,181.1957,262.5213,263.9441,256.8111,233.7988,1827.0036,1894.4301,1972.8858,1688.5434,1722.4867,4477.7152,4351.3075,4751.8736,4587.3427,4362.3608,12703.2032,12398.0235,11798.5009,11469.8821,11530.3681,120721.8537,157473.8408,120668.7474,158110.8856,83125.645
202410,186.6572,260.3966,271.1447,260.3684,239.252,1817.7641,1923.269,1949.3887,1715.4619,1725.4116,4649.4743,4342.797,4743.9311,4652.2288,4598.3774,13054.5049,12537.3264,12103.4362,11722.1939,11840.5206,120518.7877,161386.102,121714.4345,163973.9586,94149.5597
202411,190.7885,260.7771,268.7069,266.1828,240.16,1785.9104,1936.1408,1919.0866,1676.577,1711.5916,4603.937,4322.3621,4591.913,4631.5255,4472.8757,13261.968,12435.311,11937.6736,11583.6181,11662.4746,117387.2954,159588.7782,119888.7673,168734.6642,94812.927
202412,211.1115,296.6859,297.3131,288.1348,270.2315,1976.4259,2166.0677,2147.4215,1929.9497,1933.8823,4965.525,4722.4878,4991.5041,5159.1785,5133.9556,14098.7522,13414.9689,12773.3043,12514.1453,13456.7078,120152.1187,169874.6802,128574.4584,176790.8631,124762.3988
202501,209.4119,290.8295,284.9327,280.7692,256.364,1851.9987,1998.9649,1996.0494,1764.4583,1788.1177,4631.7496,4341.1967,4645.155,4724.3658,4587.2924,13194.8156,12398.2941,11899.2496,11699.8311,12419.0329,112006.9185,168861.4896,125014.5133,176200.9343,132618.4345
202502,206.3486,291.9574,289.1059,291.7301,256.8033,1932.43,2041.1598,2045.5212,1831.7879,1811.8213,4798.8072,4447.8371,4798.8329,5053.107,4844.9803,13631.7923,12929.5827,12462.8957,12179.9909,13497.8462,116541.14,176475.0745,127012.5933,177005.1931,137589.0653
202503,204.3803,286.614,273.9,276.1439,238.5608,1867.7103,1979.3593,1889.7716,1634.0628,1661.8518,4706.234,4330.6404,4496.2889,4820.1017,4430.1711,13630.6891,12700.427,11776.7468,11284.4774,12855.4062,121599.3783,169195.9201,125778.9502,172433.7067,114883.6088
202504,188.7597,267.0577,251.9968,244.5065,220.5185,1824.2241,1861.6289,1747.9204,1482.845,1469.6102,4697.9275,4105.8488,4148.8402,4339.6777,4056.1175,13681.3259,12175.8057,11148.3906,10361.4666,11305.9197,120753.9061,159592.3472,116941.1132,152163.8315,104767.8603
202505,188.4498,259.8575,249.9499,242.7578,219.5226,1804.6167,1865.9167,1650.584,1429.0349,1414.9784,4663.5779,4004.6711,3989.2077,4135.6047,3938.9326,13594.3444,11839.0571,10749.1124,9896.5238,11266.5421,118261.3181,160440.7055,113701.8362,152863.4223,116900.3351
202506,195.7224,273.3422,286.7888,258.4244,254.3554,1857.9376,1919.2626,1769.0056,1585.6838,1490.1326,4713.9449,4104.4437,4232.6097,4454.8826,4135.0128,13768.2743,12307.4292,11483.2423,10614.6617,12374.5135,115235.6321,173250.2823,116993.4952,178833.4741,140655.6406
202507,179.7313,249.1053,270.6483,254.6254,198.4552,1738.4902,1671.9013,1625.2018,1666.1374,1599.3777,4468.9619,4300.7698,4527.9858,4685.5051,4447.3272,12631.0651,12401.1494,12993.0839,11793.0322,11972.2379,102437.4344,174318.8501,173762.0176,116442.9002,309418.7578
202508,181.5927,254.4095,272.9729,255.4248,208.5664,1730.9375,1706.8798,1656.358,1699.8214,1652.1114,4423.1835,4309.7011,4598.485,4814.7376,4715.1992,12428.8027,12333.9657,13274.5737,12247.707,12620.6311,102200.6549,177616.8743,176387.0239,121035.5326,333522.8588
202509,201.8662,277.9388,304.6846,279.1433,249.4193,1881.5565,1845.4502,1841.3471,1857.8311,1779.5151,4586.1992,4507.289,4907.0684,5177.1767,5058.7395,12522.7983,12760.9531,13576.1667,12938.7555,13155.7132,105254.0063,179634.575,184357.1239,121409.3041,327849.9299
202510,215.7272,286.8732,309.2594,300.3129,273.4576,1900.5919,1814.0855,1836.1102,1911.1997,1839.3448,4574.0812,4474.9989,4819.5854,5188.8832,5460.2242,12663.4293,12742.1431,13672.3404,13093.4423,12831.9471,106837.1492,184413.8693,188533.4923,128298.4284,363368.772
202511,217.8375,281.8293,316.4353,293.9754,284.9908,1886.1585,1803.5141,1836.7805,1906.4245,2043.6747,4417.8478,4383.8001,4697.8845,5182.9996,5797.3555,12331.4007,12753.1627,13836.3352,12989.5387,13352.9933,105368.1071,187550.4669,196259.6508,133119.4059,380257.4582
202512,226.6525,296.174,330.3262,294.2516,292.2441,1942.5639,1807.2985,1877.2479,1970.0458,2109.3187,4626.3976,4468.9445,4874.3906,5379.148,5674.9385,12776.452,12868.0553,13939.3058,13264.2349,13386.8555,111406.7513,191442.6873,195378.7023,132103.0558,345323.867
202601,231.2269,311.4782,331.3377,300.1176,293.989,1935.2342,1866.1376,1948.2873,1974.1446,2121.8224,4591.922,4426.6574,4857.8961,5421.5151,5553.6876,12447.3943,12817.0036,14019.5918,13468.6219,14190.208,111005.9773,187941.8225,194962.4458,131169.8143,366006.0463
202602,243.0193,328.0421,363.1917,307.3325,301.4674,2100.5625,1994.275,2080.8671,2127.0074,2181.5424,4661.9732,4631.5937,5071.987,5707.9859,6047.6152,12865.4839,13454.9701,14340.3541,14345.8086,14521.951,116431.8085,185240.2827,194364.1695,131892.0397,371256.8196
202603,254.8978,337.0439,369.3483,317.9366,302.8852,2131.3681,2033.4999,2128.4972,2137.6604,2206.2704,4747.0547,4706.7115,5162.799,6027.9782,6067.9616,13177.0562,13522.5792,15555.3517,14741.9556,14508.0677,124002.5156,178473.1799,190797.6668,127894.8953,346175.1616
202604,252.33,342.7874,364.2437,298.6402,308.3193,2129.5496,1988.833,2019.7074,2108.2051,2091.9889,4623.6673,4473.8479,4954.9746,5590.4489,5584.5941,12644.8913,12924.316,14583.7471,13774.2207,13586.1662,119069.8783,167498.9463,181880.8799,120309.1018,331756.113
202605,265.9735,372.8321,383.3903,331.5634,352.5593,2233.7734,2225.7595,2234.1767,2375.903,2453.2045,4795.4576,4888.7463,5234.3127,6290.4104,6892.3354,12758.1879,13148.6405,15890.6052,15577.5881,15318.6817,118382.0438,186825.1904,204865.2087,140787.8174,375604.8571
